,applystudent2,school1,datetime,applystudent1,school2
343,21,다정고,2020-04-08 13:26:02.096045,20,양지고
344,21,다정고,2020-04-08 13:26:07.376377,20,양지고
345,21,다정고,2020-04-08 13:26:12.656655,20,양지고
346,21,다정고,2020-04-08 13:26:17.939128,20,양지고
347,21,다정고,2020-04-08 13:26:23.210999,20,양지고
348,21,다정고,2020-04-08 13:26:28.502907,20,양지고
349,21,다정고,2020-04-08 13:26:33.823842,20,양지고
350,21,다정고,2020-04-08 13:26:39.102620,20,양지고
351,21,다정고,2020-04-08 13:26:44.371064,20,양지고
352,21,다정고,2020-04-08 13:26:49.646621,20,양지고
353,21,다정고,2020-04-08 13:26:55.137493,20,양지고
354,21,다정고,2020-04-08 13:27:01.513334,20,양지고
355,21,다정고,2020-04-08 13:27:06.787667,20,양지고
356,21,다정고,2020-04-08 13:27:12.069305,20,양지고
357,21,다정고,2020-04-08 13:27:17.728761,20,양지고
358,21,다정고,2020-04-08 13:27:23.019972,20,양지고
359,21,다정고,2020-04-08 13:27:28.297080,20,양지고
360,21,다정고,2020-04-08 13:27:33.611397,20,양지고
361,21,다정고,2020-04-08 13:27:38.881065,20,양지고
362,21,다정고,2020-04-08 13:27:44.157875,20,양지고
363,21,다정고,2020-04-08 13:27:49.431230,20,양지고
364,21,다정고,2020-04-08 13:27:54.695291,20,양지고
365,21,다정고,2020-04-08 13:28:01.135231,20,양지고
366,21,다정고,2020-04-08 13:28:07.481652,20,양지고
367,21,다정고,2020-04-08 13:28:12.755601,20,양지고
368,21,다정고,2020-04-08 13:28:19.557686,20,양지고
369,21,다정고,2020-04-08 13:28:24.820699,20,양지고
370,21,다정고,2020-04-08 13:28:31.485964,20,양지고
371,21,다정고,2020-04-08 13:28:36.749612,20,양지고
372,21,다정고,2020-04-08 13:28:42.018358,20,양지고
373,21,다정고,2020-04-08 13:28:47.483159,20,양지고
374,21,다정고,2020-04-08 13:28:52.786209,20,양지고
375,21,다정고,2020-04-08 13:28:58.413092,20,양지고
376,21,다정고,2020-04-08 13:29:04.684325,20,양지고
377,21,다정고,2020-04-08 13:29:13.964837,20,양지고
378,21,다정고,2020-04-08 13:29:20.936726,20,양지고
379,21,다정고,2020-04-08 13:29:27.932663,20,양지고
380,21,다정고,2020-04-08 13:29:33.432601,20,양지고
381,21,다정고,2020-04-08 13:29:46.025754,20,양지고
382,21,다정고,2020-04-08 13:29:51.561735,20,양지고
