,applystudent2,school2,applystudent1,school1,datetime
1380,21,양지고,20,다정고,2020-04-08 09:39:12.205118
1381,21,양지고,20,다정고,2020-04-08 09:39:17.475628
1382,21,양지고,20,다정고,2020-04-08 09:39:22.771956
1383,21,양지고,20,다정고,2020-04-08 09:39:29.812646
1384,21,양지고,20,다정고,2020-04-08 09:39:35.089313
1385,21,양지고,20,다정고,2020-04-08 09:39:40.363157
1386,21,양지고,20,다정고,2020-04-08 09:39:45.836687
1387,21,양지고,20,다정고,2020-04-08 09:39:51.117694
1388,21,양지고,20,다정고,2020-04-08 09:39:56.828180
1389,21,양지고,20,다정고,2020-04-08 09:40:02.107738
1390,21,양지고,20,다정고,2020-04-08 09:40:07.387280
1391,21,양지고,20,다정고,2020-04-08 09:40:13.280770
1392,21,양지고,20,다정고,2020-04-08 09:40:18.563086
1393,21,양지고,20,다정고,2020-04-08 09:40:23.845142
1394,21,양지고,20,다정고,2020-04-08 09:40:29.195274
1395,21,양지고,20,다정고,2020-04-08 09:40:34.852445
1396,21,양지고,20,다정고,2020-04-08 09:40:40.132647
1397,21,양지고,20,다정고,2020-04-08 09:40:45.838023
1398,21,양지고,20,다정고,2020-04-08 09:40:51.124763
1399,21,양지고,20,다정고,2020-04-08 09:40:57.832669
1400,21,양지고,20,다정고,2020-04-08 09:41:03.114171
1401,21,양지고,20,다정고,2020-04-08 09:41:08.384429
1402,21,양지고,20,다정고,2020-04-08 09:41:14.026765
1403,21,양지고,20,다정고,2020-04-08 09:41:19.303869
1404,21,양지고,20,다정고,2020-04-08 09:41:24.586314
1405,21,양지고,20,다정고,2020-04-08 09:41:29.874843
1406,21,양지고,20,다정고,2020-04-08 09:41:35.146970
1407,21,양지고,20,다정고,2020-04-08 09:41:40.424530
1408,21,양지고,20,다정고,2020-04-08 09:41:45.822231
1409,21,양지고,20,다정고,2020-04-08 09:41:51.102350
1410,21,양지고,20,다정고,2020-04-08 09:41:56.823161
1411,21,양지고,20,다정고,2020-04-08 09:42:02.813734
1412,21,양지고,20,다정고,2020-04-08 09:42:08.091076
1413,21,양지고,20,다정고,2020-04-08 09:42:13.369934
1414,21,양지고,20,다정고,2020-04-08 09:42:18.722076
1415,21,양지고,20,다정고,2020-04-08 09:42:24.821297
1416,21,양지고,20,다정고,2020-04-08 09:42:30.093679
1417,21,양지고,20,다정고,2020-04-08 09:42:35.392226
1418,21,양지고,20,다정고,2020-04-08 09:42:40.662814
1419,21,양지고,20,다정고,2020-04-08 09:42:45.933001
1420,21,양지고,20,다정고,2020-04-08 09:42:52.825442
1421,21,양지고,20,다정고,2020-04-08 09:42:58.113223
1422,21,양지고,20,다정고,2020-04-08 09:43:03.376831
1423,21,양지고,20,다정고,2020-04-08 09:43:09.811039
1424,21,양지고,20,다정고,2020-04-08 09:43:15.825910
1425,21,양지고,20,다정고,2020-04-08 09:43:21.128038
1426,21,양지고,20,다정고,2020-04-08 09:43:26.401823
1427,21,양지고,20,다정고,2020-04-08 09:43:31.678251
1428,21,양지고,20,다정고,2020-04-08 09:43:36.949585
1429,21,양지고,20,다정고,2020-04-08 09:43:42.222481
1430,21,양지고,20,다정고,2020-04-08 09:43:47.517793
1431,21,양지고,20,다정고,2020-04-08 09:43:52.780505
1432,21,양지고,20,다정고,2020-04-08 09:43:58.991933
1433,21,양지고,20,다정고,2020-04-08 09:44:04.267755
1434,21,양지고,20,다정고,2020-04-08 09:44:09.546511
1435,21,양지고,20,다정고,2020-04-08 09:44:15.846929
1436,21,양지고,20,다정고,2020-04-08 09:44:21.132958
1437,21,양지고,20,다정고,2020-04-08 09:44:26.826252
1438,21,양지고,20,다정고,2020-04-08 09:44:32.241324
1439,21,양지고,20,다정고,2020-04-08 09:44:37.544261
1440,21,양지고,20,다정고,2020-04-08 09:44:42.861850
1441,21,양지고,20,다정고,2020-04-08 09:44:48.138336
1442,21,양지고,20,다정고,2020-04-08 09:44:53.459921
1443,21,양지고,20,다정고,2020-04-08 09:44:58.783452
1444,21,양지고,20,다정고,2020-04-08 09:45:04.058166
1445,21,양지고,20,다정고,2020-04-08 09:45:09.366178
1446,21,양지고,20,다정고,2020-04-08 09:45:15.431597
1447,21,양지고,20,다정고,2020-04-08 09:45:20.693412
1448,21,양지고,20,다정고,2020-04-08 09:45:27.102298
1449,21,양지고,20,다정고,2020-04-08 09:45:32.373076
1450,21,양지고,20,다정고,2020-04-08 09:45:37.695200
1451,21,양지고,20,다정고,2020-04-08 09:45:42.969636
1452,21,양지고,20,다정고,2020-04-08 09:45:48.269563
1453,21,양지고,20,다정고,2020-04-08 09:45:53.543323
1454,21,양지고,20,다정고,2020-04-08 09:45:58.822640
1455,21,양지고,20,다정고,2020-04-08 09:46:04.092600
1456,21,양지고,20,다정고,2020-04-08 09:46:09.381271
1457,21,양지고,20,다정고,2020-04-08 09:46:14.653420
1458,21,양지고,20,다정고,2020-04-08 09:46:20.278510
1459,21,양지고,20,다정고,2020-04-08 09:46:25.549691
1460,21,양지고,20,다정고,2020-04-08 09:46:31.178053
1461,21,양지고,20,다정고,2020-04-08 09:46:36.475900
1462,21,양지고,20,다정고,2020-04-08 09:46:41.771179
1463,21,양지고,20,다정고,2020-04-08 09:46:47.045522
1464,21,양지고,20,다정고,2020-04-08 09:46:52.322486
1465,21,양지고,20,다정고,2020-04-08 09:46:58.240804
1466,21,양지고,20,다정고,2020-04-08 09:47:03.531388
1467,21,양지고,20,다정고,2020-04-08 09:47:08.817767
1468,21,양지고,20,다정고,2020-04-08 09:47:14.129519
1469,21,양지고,20,다정고,2020-04-08 09:47:19.415948
1470,21,양지고,20,다정고,2020-04-08 09:47:25.573921
1471,21,양지고,20,다정고,2020-04-08 09:47:30.899684
1472,21,양지고,20,다정고,2020-04-08 09:47:36.191605
1473,21,양지고,20,다정고,2020-04-08 09:47:42.398870
1474,21,양지고,20,다정고,2020-04-08 09:47:47.700941
1475,21,양지고,20,다정고,2020-04-08 09:47:53.234809
1476,21,양지고,20,다정고,2020-04-08 09:47:58.540341
1477,21,양지고,20,다정고,2020-04-08 09:48:03.819680
1478,21,양지고,20,다정고,2020-04-08 09:48:09.099697
1479,21,양지고,20,다정고,2020-04-08 09:48:14.375807
1480,21,양지고,20,다정고,2020-04-08 09:48:20.205317
1481,21,양지고,20,다정고,2020-04-08 09:48:26.824569
1482,21,양지고,20,다정고,2020-04-08 09:48:32.245200
1483,21,양지고,20,다정고,2020-04-08 09:48:38.973910
1484,21,양지고,20,다정고,2020-04-08 09:48:44.252351
1485,21,양지고,20,다정고,2020-04-08 09:48:49.541003
1486,21,양지고,20,다정고,2020-04-08 09:48:54.852996
1487,21,양지고,20,다정고,2020-04-08 09:49:00.120770
1488,21,양지고,20,다정고,2020-04-08 09:49:05.402957
1489,21,양지고,20,다정고,2020-04-08 09:49:10.687569
1490,21,양지고,20,다정고,2020-04-08 09:49:15.963612
1491,21,양지고,20,다정고,2020-04-08 09:49:21.818690
1492,21,양지고,20,다정고,2020-04-08 09:49:27.121619
1493,21,양지고,20,다정고,2020-04-08 09:49:32.406469
1494,21,양지고,20,다정고,2020-04-08 09:49:37.701089
1495,21,양지고,20,다정고,2020-04-08 09:49:42.976951
1496,21,양지고,20,다정고,2020-04-08 09:49:49.066248
1497,21,양지고,20,다정고,2020-04-08 09:49:54.339928
1498,21,양지고,20,다정고,2020-04-08 09:49:59.660791
1499,21,양지고,20,다정고,2020-04-08 09:50:05.083098
1500,21,양지고,20,다정고,2020-04-08 09:50:10.827917
1501,21,양지고,20,다정고,2020-04-08 09:50:16.098357
1502,21,양지고,20,다정고,2020-04-08 09:50:21.430806
1503,21,양지고,20,다정고,2020-04-08 09:50:27.805727
1504,21,양지고,20,다정고,2020-04-08 09:50:33.070951
1505,21,양지고,20,다정고,2020-04-08 09:50:38.460153
1506,21,양지고,20,다정고,2020-04-08 09:50:43.831598
1507,21,양지고,20,다정고,2020-04-08 09:50:49.109572
1508,21,양지고,20,다정고,2020-04-08 09:50:54.385035
1509,21,양지고,20,다정고,2020-04-08 09:50:59.826761
1510,21,양지고,20,다정고,2020-04-08 09:51:05.851099
1511,21,양지고,20,다정고,2020-04-08 09:51:11.139850
1512,21,양지고,20,다정고,2020-04-08 09:51:16.418281
1513,21,양지고,20,다정고,2020-04-08 09:51:21.710149
1514,21,양지고,20,다정고,2020-04-08 09:51:26.994045
1515,21,양지고,20,다정고,2020-04-08 09:51:32.279912
1516,21,양지고,20,다정고,2020-04-08 09:51:38.822494
1517,21,양지고,20,다정고,2020-04-08 09:51:44.107934
1518,21,양지고,20,다정고,2020-04-08 09:51:49.728234
1519,21,양지고,20,다정고,2020-04-08 09:51:55.005091
1520,21,양지고,20,다정고,2020-04-08 09:52:00.306986
1521,21,양지고,20,다정고,2020-04-08 09:52:05.669993
1522,21,양지고,20,다정고,2020-04-08 09:52:10.948455
1523,21,양지고,20,다정고,2020-04-08 09:52:16.233779
1524,21,양지고,20,다정고,2020-04-08 09:52:21.576031
1525,21,양지고,20,다정고,2020-04-08 09:52:27.856214
1526,21,양지고,20,다정고,2020-04-08 09:52:33.252865
1527,21,양지고,20,다정고,2020-04-08 09:52:38.541256
1528,21,양지고,20,다정고,2020-04-08 09:52:43.848687
1529,21,양지고,20,다정고,2020-04-08 09:52:49.141559
1530,21,양지고,20,다정고,2020-04-08 09:52:54.452772
1531,21,양지고,20,다정고,2020-04-08 09:52:59.744226
1532,21,양지고,20,다정고,2020-04-08 09:53:05.035988
1533,21,양지고,20,다정고,2020-04-08 09:53:10.326991
1534,21,양지고,20,다정고,2020-04-08 09:53:15.619178
1535,21,양지고,20,다정고,2020-04-08 09:53:20.938489
1536,21,양지고,20,다정고,2020-04-08 09:53:26.224943
1537,21,양지고,20,다정고,2020-04-08 09:53:31.503608
1538,21,양지고,20,다정고,2020-04-08 09:53:36.829213
1539,21,양지고,20,다정고,2020-04-08 09:53:42.159098
1540,21,양지고,20,다정고,2020-04-08 09:53:47.894377
1541,21,양지고,20,다정고,2020-04-08 09:53:53.185353
1542,21,양지고,20,다정고,2020-04-08 09:53:58.501137
1543,21,양지고,20,다정고,2020-04-08 09:54:03.901890
1544,21,양지고,20,다정고,2020-04-08 09:54:09.300785
1545,21,양지고,20,다정고,2020-04-08 09:54:14.580144
1546,21,양지고,20,다정고,2020-04-08 09:54:19.877571
1547,21,양지고,20,다정고,2020-04-08 09:54:25.159826
1548,21,양지고,20,다정고,2020-04-08 09:54:30.458301
1549,21,양지고,20,다정고,2020-04-08 09:54:35.776886
1550,21,양지고,20,다정고,2020-04-08 09:54:41.079995
1551,21,양지고,20,다정고,2020-04-08 09:54:46.361209
1552,21,양지고,20,다정고,2020-04-08 09:54:51.700638
1553,21,양지고,20,다정고,2020-04-08 09:54:57.055666
1554,21,양지고,20,다정고,2020-04-08 09:55:02.378810
1555,21,양지고,20,다정고,2020-04-08 09:55:07.754889
1556,21,양지고,20,다정고,2020-04-08 09:55:13.050941
1557,21,양지고,20,다정고,2020-04-08 09:55:18.369129
1558,21,양지고,20,다정고,2020-04-08 09:55:25.930168
1559,21,양지고,20,다정고,2020-04-08 09:55:31.311564
1560,21,양지고,20,다정고,2020-04-08 09:55:36.618586
1561,21,양지고,20,다정고,2020-04-08 09:55:41.915688
1562,21,양지고,20,다정고,2020-04-08 09:55:47.226823
1563,21,양지고,20,다정고,2020-04-08 09:55:52.549158
1564,21,양지고,20,다정고,2020-04-08 09:55:57.869178
1565,21,양지고,20,다정고,2020-04-08 09:56:03.260304
1566,21,양지고,20,다정고,2020-04-08 09:56:08.655844
1567,21,양지고,20,다정고,2020-04-08 09:56:14.152915
1568,21,양지고,20,다정고,2020-04-08 09:56:19.490855
1569,21,양지고,20,다정고,2020-04-08 09:56:24.802991
1570,21,양지고,20,다정고,2020-04-08 09:56:30.961268
1571,21,양지고,20,다정고,2020-04-08 09:56:36.323293
1572,21,양지고,20,다정고,2020-04-08 09:56:41.687823
1573,21,양지고,20,다정고,2020-04-08 09:56:47.922238
1574,21,양지고,20,다정고,2020-04-08 09:56:54.123109
1575,21,양지고,20,다정고,2020-04-08 09:57:00.758717
1576,21,양지고,20,다정고,2020-04-08 09:57:06.058685
1577,21,양지고,20,다정고,2020-04-08 09:57:11.394066
1578,21,양지고,20,다정고,2020-04-08 09:57:16.715866
1579,21,양지고,20,다정고,2020-04-08 09:57:22.025843
1580,21,양지고,20,다정고,2020-04-08 09:57:27.323737
1581,21,양지고,20,다정고,2020-04-08 09:57:32.662441
1582,21,양지고,20,다정고,2020-04-08 09:57:37.993218
1583,21,양지고,20,다정고,2020-04-08 09:57:43.518606
1584,21,양지고,20,다정고,2020-04-08 09:57:48.802664
1585,21,양지고,20,다정고,2020-04-08 09:57:54.087242
1586,21,양지고,20,다정고,2020-04-08 09:57:59.381184
1587,21,양지고,20,다정고,2020-04-08 09:58:04.680872
1588,21,양지고,20,다정고,2020-04-08 09:58:10.033364
1589,21,양지고,20,다정고,2020-04-08 09:58:15.867747
1590,21,양지고,20,다정고,2020-04-08 09:58:21.167439
1591,21,양지고,20,다정고,2020-04-08 09:58:26.446236
1592,21,양지고,20,다정고,2020-04-08 09:58:31.732518
1593,21,양지고,20,다정고,2020-04-08 09:58:37.035420
1594,21,양지고,20,다정고,2020-04-08 09:58:42.320515
1595,21,양지고,20,다정고,2020-04-08 09:58:47.594075
1596,21,양지고,20,다정고,2020-04-08 09:58:52.903131
1597,21,양지고,20,다정고,2020-04-08 09:58:58.187250
1598,21,양지고,20,다정고,2020-04-08 09:59:04.576852
1599,21,양지고,20,다정고,2020-04-08 09:59:09.872112
1600,21,양지고,20,다정고,2020-04-08 09:59:15.173396
1601,21,양지고,20,다정고,2020-04-08 09:59:20.454872
1602,21,양지고,20,다정고,2020-04-08 09:59:25.746519
1603,21,양지고,20,다정고,2020-04-08 09:59:31.027990
1604,21,양지고,20,다정고,2020-04-08 09:59:36.312778
1605,21,양지고,20,다정고,2020-04-08 09:59:41.640320
1606,21,양지고,20,다정고,2020-04-08 09:59:46.940225
1607,21,양지고,20,다정고,2020-04-08 09:59:52.333428
1608,21,양지고,20,다정고,2020-04-08 09:59:57.637289
1609,21,양지고,20,다정고,2020-04-08 10:00:03.391317
1610,21,양지고,20,다정고,2020-04-08 10:00:09.819915
1611,21,양지고,20,다정고,2020-04-08 10:00:15.098653
1612,21,양지고,20,다정고,2020-04-08 10:00:20.385456
1613,21,양지고,20,다정고,2020-04-08 10:00:25.677191
1614,21,양지고,20,다정고,2020-04-08 10:00:30.968561
1615,21,양지고,20,다정고,2020-04-08 10:00:36.295316
1616,21,양지고,20,다정고,2020-04-08 10:00:41.607615
1617,21,양지고,20,다정고,2020-04-08 10:00:46.918246
1618,21,양지고,20,다정고,2020-04-08 10:00:52.256791
1619,21,양지고,20,다정고,2020-04-08 10:00:57.566668
1620,21,양지고,20,다정고,2020-04-08 10:01:02.955588
1621,21,양지고,20,다정고,2020-04-08 10:01:08.347974
1622,21,양지고,20,다정고,2020-04-08 10:01:13.854431
1623,21,양지고,20,다정고,2020-04-08 10:01:19.151968
1624,21,양지고,20,다정고,2020-04-08 10:01:24.450617
1625,21,양지고,20,다정고,2020-04-08 10:01:29.739120
1626,21,양지고,20,다정고,2020-04-08 10:01:35.694091
1627,21,양지고,20,다정고,2020-04-08 10:01:41.050439
1628,21,양지고,20,다정고,2020-04-08 10:01:46.643720
1629,21,양지고,20,다정고,2020-04-08 10:01:51.955271
1630,21,양지고,20,다정고,2020-04-08 10:01:57.448872
1631,21,양지고,20,다정고,2020-04-08 10:02:02.772452
1632,21,양지고,20,다정고,2020-04-08 10:02:08.853653
1633,21,양지고,20,다정고,2020-04-08 10:02:14.139515
1634,21,양지고,20,다정고,2020-04-08 10:02:19.439084
1635,21,양지고,20,다정고,2020-04-08 10:02:24.733815
1636,21,양지고,20,다정고,2020-04-08 10:02:30.099600
1637,21,양지고,20,다정고,2020-04-08 10:02:36.840746
1638,21,양지고,20,다정고,2020-04-08 10:02:42.258592
1639,21,양지고,20,다정고,2020-04-08 10:02:47.634118
1640,21,양지고,20,다정고,2020-04-08 10:02:52.926357
1641,21,양지고,20,다정고,2020-04-08 10:02:58.216838
1642,21,양지고,20,다정고,2020-04-08 10:03:03.510204
1643,21,양지고,20,다정고,2020-04-08 10:03:08.793011
1644,21,양지고,20,다정고,2020-04-08 10:03:14.115739
1645,21,양지고,20,다정고,2020-04-08 10:03:19.386476
1646,21,양지고,20,다정고,2020-04-08 10:03:24.679929
1647,21,양지고,20,다정고,2020-04-08 10:03:29.961010
1648,21,양지고,20,다정고,2020-04-08 10:03:35.273896
1649,21,양지고,20,다정고,2020-04-08 10:03:40.552631
1650,21,양지고,20,다정고,2020-04-08 10:03:45.864819
1651,21,양지고,20,다정고,2020-04-08 10:03:51.178716
1652,21,양지고,20,다정고,2020-04-08 10:03:56.865722
1653,21,양지고,20,다정고,2020-04-08 10:04:03.585386
1654,21,양지고,20,다정고,2020-04-08 10:04:09.196620
1655,21,양지고,20,다정고,2020-04-08 10:04:14.518170
1656,21,양지고,20,다정고,2020-04-08 10:04:19.805998
1657,21,양지고,20,다정고,2020-04-08 10:04:25.096021
1658,21,양지고,20,다정고,2020-04-08 10:04:30.383654
1659,21,양지고,20,다정고,2020-04-08 10:04:35.669844
1660,21,양지고,20,다정고,2020-04-08 10:04:40.978646
1661,21,양지고,20,다정고,2020-04-08 10:04:49.797191
1662,21,양지고,20,다정고,2020-04-08 10:04:58.879774
1663,21,양지고,20,다정고,2020-04-08 10:05:04.539251
1664,21,양지고,20,다정고,2020-04-08 10:05:09.865248
1665,21,양지고,20,다정고,2020-04-08 10:05:15.158552
1666,21,양지고,20,다정고,2020-04-08 10:05:20.457299
1667,21,양지고,20,다정고,2020-04-08 10:05:25.751165
1668,21,양지고,20,다정고,2020-04-08 10:05:31.034519
1669,21,양지고,20,다정고,2020-04-08 10:05:36.312467
1670,21,양지고,20,다정고,2020-04-08 10:05:41.594838
1671,21,양지고,20,다정고,2020-04-08 10:05:46.882996
1672,21,양지고,20,다정고,2020-04-08 10:05:52.528822
1673,21,양지고,20,다정고,2020-04-08 10:05:58.089052
1674,21,양지고,20,다정고,2020-04-08 10:06:03.400326
1675,21,양지고,20,다정고,2020-04-08 10:06:08.689189
1676,21,양지고,20,다정고,2020-04-08 10:06:13.976665
1677,21,양지고,20,다정고,2020-04-08 10:06:19.265959
1678,21,양지고,20,다정고,2020-04-08 10:06:24.668506
1679,21,양지고,20,다정고,2020-04-08 10:06:37.140178
1680,21,양지고,20,다정고,2020-04-08 10:06:42.431811
1681,21,양지고,20,다정고,2020-04-08 10:06:47.717273
1682,21,양지고,20,다정고,2020-04-08 10:06:53.004890
1683,21,양지고,20,다정고,2020-04-08 10:06:58.292193
1684,21,양지고,20,다정고,2020-04-08 10:07:03.598152
1685,21,양지고,20,다정고,2020-04-08 10:07:08.917796
1686,21,양지고,20,다정고,2020-04-08 10:07:14.197479
1687,21,양지고,20,다정고,2020-04-08 10:07:19.529882
1688,21,양지고,20,다정고,2020-04-08 10:07:24.801184
1689,21,양지고,20,다정고,2020-04-08 10:07:30.104055
1690,21,양지고,20,다정고,2020-04-08 10:07:35.377441
1691,21,양지고,20,다정고,2020-04-08 10:07:40.672508
1692,21,양지고,20,다정고,2020-04-08 10:07:45.955146
1693,21,양지고,20,다정고,2020-04-08 10:07:51.238349
1694,21,양지고,20,다정고,2020-04-08 10:07:56.538102
1695,21,양지고,20,다정고,2020-04-08 10:08:01.807368
1696,21,양지고,20,다정고,2020-04-08 10:08:08.828606
1697,21,양지고,20,다정고,2020-04-08 10:08:14.116818
1698,21,양지고,20,다정고,2020-04-08 10:08:19.429538
1699,21,양지고,20,다정고,2020-04-08 10:08:24.710373
1700,21,양지고,20,다정고,2020-04-08 10:08:29.994731
1701,21,양지고,20,다정고,2020-04-08 10:08:35.278206
1702,21,양지고,20,다정고,2020-04-08 10:08:40.594311
1703,21,양지고,20,다정고,2020-04-08 10:08:45.916377
1704,21,양지고,20,다정고,2020-04-08 10:08:51.225834
1705,21,양지고,20,다정고,2020-04-08 10:08:56.605455
1706,21,양지고,20,다정고,2020-04-08 10:09:01.925592
1707,21,양지고,20,다정고,2020-04-08 10:09:07.384761
1708,21,양지고,20,다정고,2020-04-08 10:09:12.729149
1709,21,양지고,20,다정고,2020-04-08 10:09:18.003791
1710,21,양지고,20,다정고,2020-04-08 10:09:23.288434
1711,21,양지고,20,다정고,2020-04-08 10:09:28.607984
1712,21,양지고,20,다정고,2020-04-08 10:09:33.926271
1713,21,양지고,20,다정고,2020-04-08 10:09:39.220622
1714,21,양지고,20,다정고,2020-04-08 10:09:44.537745
1715,21,양지고,20,다정고,2020-04-08 10:09:49.878350
1716,21,양지고,20,다정고,2020-04-08 10:09:55.286300
1717,21,양지고,20,다정고,2020-04-08 10:10:00.576746
1718,21,양지고,20,다정고,2020-04-08 10:10:05.886996
1719,21,양지고,20,다정고,2020-04-08 10:10:11.177110
1720,21,양지고,20,다정고,2020-04-08 10:10:16.457852
1721,21,양지고,20,다정고,2020-04-08 10:10:21.762877
1722,21,양지고,20,다정고,2020-04-08 10:10:27.050510
1723,21,양지고,20,다정고,2020-04-08 10:10:32.330232
1724,21,양지고,20,다정고,2020-04-08 10:10:37.631184
1725,21,양지고,20,다정고,2020-04-08 10:10:42.926313
1726,21,양지고,20,다정고,2020-04-08 10:10:48.214044
1727,21,양지고,20,다정고,2020-04-08 10:10:53.494549
1728,21,양지고,20,다정고,2020-04-08 10:10:58.775495
1729,21,양지고,20,다정고,2020-04-08 10:11:04.094212
1730,21,양지고,20,다정고,2020-04-08 10:11:09.377433
1731,21,양지고,20,다정고,2020-04-08 10:11:14.665315
1732,21,양지고,20,다정고,2020-04-08 10:11:19.953103
1733,21,양지고,20,다정고,2020-04-08 10:11:25.241072
1734,21,양지고,20,다정고,2020-04-08 10:11:30.516328
1735,21,양지고,20,다정고,2020-04-08 10:11:35.801813
1736,21,양지고,20,다정고,2020-04-08 10:11:41.089284
1737,21,양지고,20,다정고,2020-04-08 10:11:46.366897
1738,21,양지고,20,다정고,2020-04-08 10:11:51.644854
1739,21,양지고,20,다정고,2020-04-08 10:11:56.965747
1740,21,양지고,20,다정고,2020-04-08 10:12:03.835790
1741,21,양지고,20,다정고,2020-04-08 10:12:09.118187
1742,21,양지고,20,다정고,2020-04-08 10:12:14.411077
1743,21,양지고,20,다정고,2020-04-08 10:12:19.924678
1744,21,양지고,20,다정고,2020-04-08 10:12:25.464836
1745,21,양지고,20,다정고,2020-04-08 10:12:31.065587
1746,21,양지고,20,다정고,2020-04-08 10:12:36.509894
1747,21,양지고,20,다정고,2020-04-08 10:12:41.912988
1748,21,양지고,20,다정고,2020-04-08 10:12:47.881580
1749,21,양지고,20,다정고,2020-04-08 10:12:53.323788
1750,21,양지고,20,다정고,2020-04-08 10:12:58.915066
1751,21,양지고,20,다정고,2020-04-08 10:13:04.357795
1752,21,양지고,20,다정고,2020-04-08 10:13:09.730894
1753,21,양지고,20,다정고,2020-04-08 10:13:15.035786
1754,21,양지고,20,다정고,2020-04-08 10:13:20.379758
1755,21,양지고,20,다정고,2020-04-08 10:13:25.773274
1756,21,양지고,20,다정고,2020-04-08 10:13:31.345630
1757,21,양지고,20,다정고,2020-04-08 10:13:36.711385
1758,21,양지고,20,다정고,2020-04-08 10:13:42.132097
1759,21,양지고,20,다정고,2020-04-08 10:13:47.478207
1760,21,양지고,20,다정고,2020-04-08 10:13:52.822042
1761,21,양지고,20,다정고,2020-04-08 10:13:58.180618
1762,21,양지고,20,다정고,2020-04-08 10:14:03.631099
1763,21,양지고,20,다정고,2020-04-08 10:14:08.968434
1764,21,양지고,20,다정고,2020-04-08 10:14:14.413128
1765,21,양지고,20,다정고,2020-04-08 10:14:19.789911
1766,21,양지고,20,다정고,2020-04-08 10:14:25.272380
1767,21,양지고,20,다정고,2020-04-08 10:14:30.657780
1768,21,양지고,20,다정고,2020-04-08 10:14:36.080957
1769,21,양지고,20,다정고,2020-04-08 10:14:41.484829
1770,21,양지고,20,다정고,2020-04-08 10:14:46.989838
1771,21,양지고,20,다정고,2020-04-08 10:14:52.368079
1772,21,양지고,20,다정고,2020-04-08 10:14:57.739755
1773,21,양지고,20,다정고,2020-04-08 10:15:03.110262
1774,21,양지고,20,다정고,2020-04-08 10:15:08.469375
1775,21,양지고,20,다정고,2020-04-08 10:15:13.821937
1776,21,양지고,20,다정고,2020-04-08 10:15:19.209582
1777,21,양지고,20,다정고,2020-04-08 10:15:24.589612
1778,21,양지고,20,다정고,2020-04-08 10:15:29.950456
1779,21,양지고,20,다정고,2020-04-08 10:15:35.343057
1780,21,양지고,20,다정고,2020-04-08 10:15:40.740330
1781,21,양지고,20,다정고,2020-04-08 10:15:46.078325
1782,21,양지고,20,다정고,2020-04-08 10:15:51.409095
1783,21,양지고,20,다정고,2020-04-08 10:15:57.674650
1784,21,양지고,20,다정고,2020-04-08 10:16:03.109564
1785,21,양지고,20,다정고,2020-04-08 10:16:08.512528
1786,21,양지고,20,다정고,2020-04-08 10:16:14.069096
1787,21,양지고,20,다정고,2020-04-08 10:16:19.458294
1788,21,양지고,20,다정고,2020-04-08 10:16:24.975383
1789,21,양지고,20,다정고,2020-04-08 10:16:30.345063
1790,21,양지고,20,다정고,2020-04-08 10:16:35.777728
1791,21,양지고,20,다정고,2020-04-08 10:16:41.181217
1792,21,양지고,20,다정고,2020-04-08 10:16:46.555289
1793,21,양지고,20,다정고,2020-04-08 10:16:52.084940
1794,21,양지고,20,다정고,2020-04-08 10:17:00.555980
1795,21,양지고,20,다정고,2020-04-08 10:17:05.932646
1796,21,양지고,20,다정고,2020-04-08 10:17:11.293139
1797,21,양지고,20,다정고,2020-04-08 10:17:16.636430
1798,21,양지고,20,다정고,2020-04-08 10:17:21.992936
1799,21,양지고,20,다정고,2020-04-08 10:17:28.806267
1800,21,양지고,20,다정고,2020-04-08 10:17:35.007353
1801,21,양지고,20,다정고,2020-04-08 10:17:40.428944
1802,21,양지고,20,다정고,2020-04-08 10:17:49.183673
1803,21,양지고,20,다정고,2020-04-08 10:17:54.571454
1804,21,양지고,20,다정고,2020-04-08 10:17:59.898982
1805,21,양지고,20,다정고,2020-04-08 10:18:06.505734
1806,21,양지고,20,다정고,2020-04-08 10:18:12.356732
1807,21,양지고,20,다정고,2020-04-08 10:18:18.948776
1808,21,양지고,20,다정고,2020-04-08 10:18:24.529516
1809,21,양지고,20,다정고,2020-04-08 10:18:29.930673
1810,21,양지고,20,다정고,2020-04-08 10:18:35.461813
1811,21,양지고,20,다정고,2020-04-08 10:18:40.929334
1812,21,양지고,20,다정고,2020-04-08 10:18:46.306547
1813,21,양지고,20,다정고,2020-04-08 10:18:51.693400
1814,21,양지고,20,다정고,2020-04-08 10:18:57.130532
1815,21,양지고,20,다정고,2020-04-08 10:19:02.537483
1816,21,양지고,20,다정고,2020-04-08 10:19:08.030714
1817,21,양지고,20,다정고,2020-04-08 10:19:13.530864
1818,21,양지고,20,다정고,2020-04-08 10:19:21.146850
1819,21,양지고,20,다정고,2020-04-08 10:19:26.649495
1820,21,양지고,20,다정고,2020-04-08 10:19:32.169138
1821,21,양지고,20,다정고,2020-04-08 10:19:37.633559
1822,21,양지고,20,다정고,2020-04-08 10:19:44.166433
1823,21,양지고,20,다정고,2020-04-08 10:19:49.615755
1824,21,양지고,20,다정고,2020-04-08 10:19:58.052362
1825,21,양지고,20,다정고,2020-04-08 10:20:05.502880
1826,21,양지고,20,다정고,2020-04-08 10:20:10.901550
1827,21,양지고,20,다정고,2020-04-08 10:20:16.389570
1828,21,양지고,20,다정고,2020-04-08 10:20:21.839345
1829,21,양지고,20,다정고,2020-04-08 10:20:27.232169
